Pearson_cc	cycle_cover	cycle_abundance	P-value
0.989745003125	1 3 4 5 6 7 	(1, 6, 4, 1, 4, 11)	2.33237298112e-24
0.989376114925	1 3 4 5 6 7 	(1, 5, 3, 1, 3, 9)	3.75022389279e-24
0.989376114925	2 3 4 6 7 	(1, 5, 4, 3, 10)	3.75022389279e-24
0.989001454102	1 3 4 5 6 7 	(1, 5, 4, 1, 4, 10)	5.9745692959e-24
0.989001454102	2 3 4 6 7 	(1, 5, 5, 4, 11)	5.9745692959e-24
0.988747691302	2 3 4 6 7 	(1, 5, 4, 4, 11)	8.1170478214e-24
0.988747691302	1 3 4 5 6 7 	(1, 5, 3, 1, 4, 10)	8.1170478214e-24
0.988703749826	1 3 4 5 6 7 	(1, 5, 4, 1, 5, 11)	8.5533740826e-24
0.988350642534	2 3 4 6 7 	(1, 4, 4, 3, 9)	1.29331446262e-23
0.988350642534	1 3 4 5 6 7 	(1, 4, 3, 1, 3, 8)	1.29331446262e-23
0.988308182064	2 3 4 6 7 	(1, 6, 4, 3, 11)	1.35808592444e-23
0.988308182064	1 3 4 5 6 7 	(1, 6, 3, 1, 3, 10)	1.35808592444e-23
0.9882231609	1 3 4 5 6 7 	(1, 6, 4, 1, 3, 11)	1.49689621813e-23
0.988219220762	2 3 4 6 7 	(1, 5, 4, 4, 10)	1.50363667519e-23
0.988219220762	1 3 4 5 6 7 	(1, 5, 3, 1, 4, 9)	1.50363667519e-23
0.988172677014	1 3 4 5 6 7 	(1, 5, 4, 1, 4, 11)	1.58541368408e-23
0.988124779498	1 3 4 5 6 7 	(1, 6, 3, 1, 4, 11)	1.67384974104e-23
0.987895222417	2 3 4 6 7 	(1, 6, 5, 3, 11)	2.16464930615e-23
0.987895222417	1 3 4 5 6 7 	(1, 6, 4, 1, 3, 10)	2.16464930615e-23
0.987858927792	2 3 4 6 7 	(1, 4, 3, 3, 8)	2.2534525194e-23
0.987858927792	1 3 4 5 6 7 	(1, 4, 2, 1, 3, 7)	2.2534525194e-23
0.987829889735	1 3 4 5 6 7 	(1, 6, 4, 1, 5, 11)	2.32691486263e-23
0.987608833537	2 3 4 6 7 	(1, 6, 4, 4, 11)	2.9631761929e-23
0.987608833537	1 3 4 5 6 7 	(1, 6, 3, 1, 4, 10)	2.9631761929e-23
0.987523391434	1 3 4 5 6 7 	(1, 6, 4, 2, 4, 11)	3.24959476411e-23
0.987510689268	2 3 4 6 7 	(1, 4, 4, 4, 10)	3.29429783665e-23
0.987510689268	1 3 4 5 6 7 	(1, 4, 3, 1, 4, 9)	3.29429783665e-23
0.987386935691	1 3 4 5 6 7 	(2, 6, 3, 1, 4, 11)	3.76060103195e-23
0.987332407999	1 3 4 5 6 7 	(1, 5, 4, 1, 3, 10)	3.98483517139e-23
0.987332407999	2 3 4 6 7 	(1, 5, 5, 3, 11)	3.98483517139e-23
0.987271742237	1 3 4 5 6 7 	(1, 7, 4, 1, 3, 11)	4.24880957645e-23
0.98717152837	1 3 4 5 6 7 	(2, 7, 3, 2, 4, 11)	4.72055424016e-23
0.987157448362	2 3 4 6 7 	(1, 5, 4, 3, 9)	4.79058601808e-23
0.987157448362	1 3 4 5 6 7 	(1, 5, 3, 1, 3, 8)	4.79058601808e-23
0.987061700757	1 3 4 5 6 7 	(1, 6, 5, 1, 4, 11)	5.2929105174e-23
0.986897781372	2 3 4 6 7 	(1, 5, 5, 3, 10)	6.26745464038e-23
0.986897781372	1 3 4 5 6 7 	(1, 5, 4, 1, 3, 9)	6.26745464038e-23
0.986897457918	1 3 4 5 6 7 	(1, 6, 4, 2, 5, 11)	6.26953187591e-23
0.986879384211	1 3 4 5 6 7 	(1, 4, 2, 1, 2, 6)	6.38661913526e-23
0.986879384211	2 3 4 6 7 	(1, 4, 3, 2, 7)	6.38661913526e-23
0.986876158193	2 3 4 6 7 	(1, 5, 4, 2, 9)	6.40772985369e-23
0.986876158193	1 3 4 5 6 7 	(1, 5, 3, 1, 2, 8)	6.40772985369e-23
0.986820584778	1 3 4 5 6 7 	(1, 5, 3, 1, 5, 10)	6.7816834428e-23
0.986820584778	2 3 4 6 7 	(1, 5, 4, 5, 11)	6.7816834428e-23
0.98678709525	1 3 4 5 6 7 	(1, 4, 3, 1, 4, 8)	7.01667874786e-23
0.98678709525	2 3 4 6 7 	(1, 4, 4, 4, 9)	7.01667874786e-23
0.986740931666	1 3 4 5 6 7 	(1, 7, 4, 2, 4, 11)	7.35296943587e-23
0.986732422879	1 3 4 5 6 7 	(1, 6, 4, 1, 4, 10)	7.41655790894e-23
0.986732422879	2 3 4 6 7 	(1, 6, 5, 4, 11)	7.41655790894e-23
0.986695270345	1 3 4 5 6 7 	(1, 6, 3, 1, 5, 11)	7.70021416636e-23
0.986689896589	1 3 4 5 6 7 	(2, 6, 3, 2, 4, 10)	7.74206318064e-23
0.986689896589	1 2 3 4 5 6 7 	(1, 1, 6, 4, 1, 4, 11)	7.74206318064e-23
0.986662740563	2 3 4 6 7 	(1, 5, 5, 5, 11)	7.95678214929e-23
0.986662740563	1 3 4 5 6 7 	(1, 5, 4, 1, 5, 10)	7.95678214929e-23
0.986651069746	1 3 4 5 6 7 	(1, 5, 5, 1, 5, 11)	8.05074320331e-23
0.986599970846	1 3 4 5 6 7 	(1, 5, 2, 1, 3, 8)	8.47434901993e-23
0.986599970846	2 3 4 6 7 	(1, 5, 3, 3, 9)	8.47434901993e-23
0.986591972169	2 3 4 6 7 	(1, 4, 3, 2, 8)	8.54249367854e-23
