Pearson_cc	cycle_cover	cycle_abundance	P-value
0.975837870433	1 3 4 5 6 7 	(1, 2, 1, 1, 1, 3)	2.27551816676e-19
0.968703804167	1 3 4 5 6 7 	(1, 2, 1, 1, 2, 3)	7.17199082649e-18
0.96533212472	1 3 4 5 6 7 	(1, 3, 1, 1, 1, 3)	2.79817807072e-17
0.963971591802	1 3 4 5 6 7 	(1, 3, 1, 2, 1, 3)	4.66738713762e-17
0.960905211019	1 3 4 5 7 	(1, 3, 1, 1, 3)	1.38067335134e-16
0.958979075416	1 3 5 6 7 	(1, 3, 1, 1, 3)	2.61279224315e-16
0.958083707597	1 3 4 5 6 7 	(1, 2, 1, 2, 2, 3)	3.4785264548e-16
0.956693428391	1 3 5 6 7 	(1, 2, 1, 2, 3)	5.35947946649e-16
0.956458746362	2 3 4 6 7 	(1, 2, 1, 1, 3)	5.75710564052e-16
0.956458746362	1 3 5 6 7 	(1, 2, 1, 1, 2)	5.75710564052e-16
0.955806387614	1 3 5 6 7 	(1, 2, 1, 1, 3)	7.00993443865e-16
0.95505115914	1 3 4 5 6 7 	(1, 3, 1, 2, 2, 3)	8.77230486189e-16
0.953113463459	1 3 4 5 6 7 	(1, 1, 1, 1, 2, 3)	1.53308593445e-15
0.952141691404	1 3 4 5 6 7 	(1, 3, 2, 2, 1, 3)	2.01063222346e-15
0.951994022896	1 3 4 5 6 7 	(1, 2, 2, 1, 1, 3)	2.0941799875e-15
0.951170797547	1 3 4 5 6 7 	(1, 2, 1, 2, 1, 3)	2.6216620196e-15
0.950649784702	1 3 4 5 7 	(1, 3, 1, 2, 3)	3.01618665213e-15
0.950391129614	1 3 4 5 6 7 	(1, 2, 2, 2, 2, 3)	3.23175857633e-15
0.948190396121	1 3 4 5 6 7 	(1, 2, 2, 1, 2, 3)	5.7311047305e-15
0.947947623381	1 3 5 6 7 	(1, 3, 2, 1, 3)	6.09564196858e-15
0.946983916121	2 3 4 6 7 	(1, 2, 2, 1, 3)	7.76393955364e-15
0.946983916121	1 3 4 5 6 7 	(1, 2, 1, 1, 1, 2)	7.76393955364e-15
0.946377059125	1 3 4 5 6 7 	(1, 3, 1, 1, 2, 3)	9.02073795953e-15
0.946053561555	1 3 4 5 6 7 	(1, 2, 2, 2, 1, 3)	9.76492234397e-15
0.945104972998	1 3 4 5 6 7 	(1, 3, 2, 2, 2, 3)	1.22860128697e-14
0.945084289188	1 3 5 7 	(1, 3, 1, 3)	1.23471319564e-14
0.944955577046	1 3 4 5 6 7 	(1, 2, 1, 2, 3, 3)	1.2733811352e-14
0.944903078317	1 3 5 6 7 	(2, 3, 2, 1, 3)	1.28947110278e-14
0.944311933636	1 3 4 5 6 7 	(2, 3, 1, 2, 1, 3)	1.48405615089e-14
0.94355514894	2 3 4 5 6 7 	(1, 2, 2, 1, 1, 3)	1.77267532283e-14
0.94355514894	1 3 4 5 6 7 	(1, 2, 1, 2, 1, 2)	1.77267532283e-14
0.943004424885	1 3 5 6 7 	(1, 3, 2, 2, 3)	2.01432173032e-14
0.942976225783	1 3 4 5 6 7 	(1, 3, 1, 3, 2, 3)	2.02747632627e-14
0.942949321355	1 3 5 6 7 	(2, 3, 2, 2, 3)	2.04010075961e-14
0.942922337206	1 3 4 5 6 7 	(1, 1, 1, 1, 3, 3)	2.05283536495e-14
0.942560829597	1 3 4 5 6 7 	(1, 3, 2, 1, 1, 3)	2.23066159257e-14
0.942282141954	1 3 4 5 7 	(1, 3, 2, 2, 3)	2.377326254e-14
0.942202930291	1 3 4 5 6 7 	(1, 2, 1, 1, 3, 3)	2.42060653116e-14
0.941521055625	1 3 4 5 6 7 	(1, 3, 2, 3, 2, 3)	2.82436553718e-14
0.94142474649	1 3 4 5 6 7 	(1, 3, 2, 3, 1, 3)	2.88615007728e-14
0.941396850062	1 3 4 5 6 7 	(1, 3, 1, 3, 1, 3)	2.90427760314e-14
0.940886105655	1 3 4 5 6 7 	(2, 3, 1, 2, 2, 3)	3.25528812885e-14
0.940527656081	1 3 4 5 7 	(1, 2, 1, 1, 3)	3.52454795139e-14
0.939961507409	1 3 4 5 6 7 	(1, 1, 2, 1, 2, 3)	3.99193028017e-14
0.939938561445	1 3 5 6 7 	(1, 3, 1, 2, 3)	4.01202581782e-14
0.939376415845	1 3 4 5 6 7 	(1, 2, 2, 2, 3, 3)	4.53444180387e-14
0.938592495081	1 3 4 5 6 7 	(2, 3, 1, 3, 2, 3)	5.36804494987e-14
0.93818104125	2 3 4 7 	(1, 2, 2, 3)	5.86004047558e-14
0.93818104125	1 3 4 5 7 	(1, 2, 1, 1, 2)	5.86004047558e-14
0.937579765158	1 3 4 5 7 	(1, 3, 2, 1, 3)	6.65408980143e-14
0.936538136367	2 3 4 7 	(1, 2, 1, 3)	8.26821547878e-14
0.936538136367	1 3 5 7 	(1, 2, 1, 2)	8.26821547878e-14
0.935750662817	1 3 5 6 7 	(2, 3, 1, 1, 3)	9.720040837e-14
0.93569711743	1 3 5 6 7 	(1, 2, 2, 2, 3)	9.82682031299e-14
0.935143604805	1 3 4 5 6 7 	(1, 1, 1, 1, 1, 2)	1.09957625273e-13
0.935143604805	2 3 4 6 7 	(1, 1, 2, 1, 3)	1.09957625273e-13
0.934897222344	1 3 4 5 6 7 	(1, 3, 1, 2, 3, 3)	1.1556200155e-13
0.934582977829	1 3 4 5 6 7 	(1, 2, 2, 3, 2, 3)	1.2309188472e-13
0.933891803856	1 3 4 5 6 7 	(2, 3, 1, 3, 1, 3)	1.41270696967e-13
0.933870357462	1 3 4 5 7 	(1, 3, 1, 2, 2)	1.41872424717e-13
0.933870357462	2 3 4 5 7 	(1, 3, 2, 1, 3)	1.41872424717e-13
0.933073317238	1 3 4 5 6 7 	(2, 2, 1, 2, 2, 3)	1.65983684372e-13
0.932736309418	1 3 4 5 6 7 	(1, 2, 1, 2, 2, 2)	1.77270599489e-13
0.932736309418	2 3 4 5 6 7 	(1, 2, 2, 1, 2, 3)	1.77270599489e-13
0.932711103559	1 3 4 5 6 7 	(1, 3, 1, 2, 1, 2)	1.78142569051e-13
0.932711103559	2 3 4 5 6 7 	(1, 3, 2, 1, 1, 3)	1.78142569051e-13
0.932488777634	1 3 4 5 6 7 	(1, 3, 1, 3, 3, 3)	1.8600661299e-13
