Pearson_cc	cycle_cover	cycle_abundance	P-value
0.989376114925	1 3 4 5 6 7 	(1, 5, 3, 1, 3, 9)	3.75022389279e-24
0.988350642534	1 3 4 5 6 7 	(1, 4, 3, 1, 3, 8)	1.29331446262e-23
0.988350642534	2 3 4 6 7 	(1, 4, 4, 3, 9)	1.29331446262e-23
0.988219220762	1 3 4 5 6 7 	(1, 5, 3, 1, 4, 9)	1.50363667519e-23
0.987858927792	2 3 4 6 7 	(1, 4, 3, 3, 8)	2.2534525194e-23
0.987858927792	1 3 4 5 6 7 	(1, 4, 2, 1, 3, 7)	2.2534525194e-23
0.987510689268	1 3 4 5 6 7 	(1, 4, 3, 1, 4, 9)	3.29429783665e-23
0.987157448362	2 3 4 6 7 	(1, 5, 4, 3, 9)	4.79058601808e-23
0.987157448362	1 3 4 5 6 7 	(1, 5, 3, 1, 3, 8)	4.79058601808e-23
0.986897781372	1 3 4 5 6 7 	(1, 5, 4, 1, 3, 9)	6.26745464038e-23
0.986879384211	2 3 4 6 7 	(1, 4, 3, 2, 7)	6.38661913526e-23
0.986879384211	1 3 4 5 6 7 	(1, 4, 2, 1, 2, 6)	6.38661913526e-23
0.986876158193	2 3 4 6 7 	(1, 5, 4, 2, 9)	6.40772985369e-23
0.986876158193	1 3 4 5 6 7 	(1, 5, 3, 1, 2, 8)	6.40772985369e-23
0.98678709525	2 3 4 6 7 	(1, 4, 4, 4, 9)	7.01667874786e-23
0.98678709525	1 3 4 5 6 7 	(1, 4, 3, 1, 4, 8)	7.01667874786e-23
0.986599970846	1 3 4 5 6 7 	(1, 5, 2, 1, 3, 8)	8.47434901993e-23
0.986599970846	2 3 4 6 7 	(1, 5, 3, 3, 9)	8.47434901993e-23
0.986591972169	1 3 4 5 6 7 	(1, 4, 2, 1, 2, 7)	8.54249367854e-23
0.986591972169	2 3 4 6 7 	(1, 4, 3, 2, 8)	8.54249367854e-23
0.986368372597	1 3 4 5 6 7 	(1, 6, 3, 1, 3, 9)	1.06655701107e-22
0.986056174495	1 3 4 5 6 7 	(1, 4, 4, 1, 4, 9)	1.44528145771e-22
0.985810150338	1 3 4 5 6 7 	(1, 6, 3, 1, 2, 9)	1.8275567205e-22
0.985724428561	2 3 4 6 7 	(1, 3, 3, 3, 7)	1.98136697547e-22
0.985724428561	1 3 4 5 6 7 	(1, 3, 2, 1, 3, 6)	1.98136697547e-22
0.98567345099	1 3 4 5 6 7 	(1, 5, 3, 2, 4, 9)	2.0784255208e-22
0.985647416205	1 3 4 5 6 7 	(1, 6, 3, 2, 3, 9)	2.1296734807e-22
0.985539092189	2 3 4 6 7 	(1, 4, 4, 3, 8)	2.35570727667e-22
0.985539092189	1 3 4 5 6 7 	(1, 4, 3, 1, 3, 7)	2.35570727667e-22
0.9855044258	1 3 4 5 6 7 	(1, 5, 3, 2, 3, 8)	2.43260359742e-22
0.9855044258	2 3 4 5 6 7 	(1, 5, 4, 1, 3, 9)	2.43260359742e-22
0.985473173526	2 3 4 6 7 	(1, 4, 3, 3, 9)	2.50391021781e-22
0.985473173526	1 3 4 5 6 7 	(1, 4, 2, 1, 3, 8)	2.50391021781e-22
0.985404328746	1 3 4 5 6 7 	(1, 5, 4, 1, 4, 9)	2.66786301512e-22
0.985383690541	1 3 4 5 6 7 	(1, 4, 3, 1, 2, 7)	2.71891352933e-22
0.985383690541	2 3 4 6 7 	(1, 4, 4, 2, 8)	2.71891352933e-22
0.985160096012	1 3 4 5 6 7 	(2, 6, 3, 2, 3, 9)	3.33301325548e-22
0.985123027407	1 3 4 5 6 7 	(1, 5, 2, 1, 2, 8)	3.44643122582e-22
0.985123027407	2 3 4 6 7 	(1, 5, 3, 2, 9)	3.44643122582e-22
0.985104755541	1 3 4 5 6 7 	(1, 4, 3, 1, 5, 9)	3.50364109975e-22
0.985099720081	1 3 4 5 6 7 	(1, 5, 2, 1, 2, 7)	3.51956098675e-22
0.985099720081	2 3 4 6 7 	(1, 5, 3, 2, 8)	3.51956098675e-22
0.985016238796	1 3 4 5 6 7 	(1, 4, 2, 1, 4, 8)	3.79343585785e-22
0.985016238796	2 3 4 6 7 	(1, 4, 3, 4, 9)	3.79343585785e-22
0.984875646336	1 3 4 5 6 7 	(1, 5, 3, 1, 2, 9)	4.2996274419e-22
0.984869264762	1 3 4 5 6 7 	(1, 5, 3, 2, 3, 9)	4.3240219962e-22
0.984845071635	1 3 4 5 6 7 	(1, 5, 2, 1, 3, 9)	4.41767131777e-22
0.984806939966	1 3 4 5 6 7 	(1, 5, 2, 1, 4, 9)	4.5690912432e-22
0.984789892805	1 3 4 5 6 7 	(1, 5, 4, 2, 4, 9)	4.63832571049e-22
0.984631331959	1 3 4 5 6 7 	(1, 5, 4, 2, 3, 9)	5.33041742912e-22
0.984580987583	1 3 4 5 6 7 	(2, 6, 2, 2, 3, 9)	5.56938903502e-22
0.984499805202	2 3 4 6 7 	(1, 3, 3, 2, 6)	5.97570383788e-22
0.984499805202	1 3 4 5 6 7 	(1, 3, 2, 1, 2, 5)	5.97570383788e-22
0.984494424121	1 3 4 5 6 7 	(1, 4, 3, 1, 3, 9)	6.0035816706e-22
0.984366743835	1 3 4 5 6 7 	(2, 6, 2, 1, 3, 9)	6.70141281055e-22
0.984353048903	1 3 4 5 6 7 	(2, 5, 2, 1, 4, 9)	6.78055614239e-22
0.984326984758	1 3 4 5 6 7 	(1, 3, 2, 1, 2, 6)	6.93357482224e-22
0.984326984758	2 3 4 6 7 	(1, 3, 3, 2, 7)	6.93357482224e-22
0.984245689005	1 3 4 5 6 7 	(2, 5, 3, 2, 4, 9)	7.43161015045e-22
0.984203686299	1 3 4 5 6 7 	(2, 5, 2, 1, 3, 8)	7.70169934468e-22
0.984203686299	1 2 3 4 6 7 	(1, 1, 5, 3, 3, 9)	7.70169934468e-22
0.984088219239	1 3 4 5 6 7 	(2, 5, 3, 1, 3, 9)	8.4916816158e-22
0.984083870503	1 3 4 5 6 7 	(1, 6, 4, 2, 3, 9)	8.52284880932e-22
0.984059542984	1 3 4 5 6 7 	(2, 5, 3, 1, 4, 9)	8.69916329114e-22
0.984023596709	1 3 4 5 6 7 	(1, 4, 4, 1, 3, 9)	8.96586768023e-22
0.98392046765	1 3 4 5 6 7 	(1, 3, 1, 1, 2, 5)	9.77359275546e-22
0.98392046765	2 3 4 6 7 	(1, 3, 2, 2, 6)	9.77359275546e-22
0.983728279767	1 3 4 5 6 7 	(1, 6, 2, 1, 3, 9)	1.14610871338e-21
0.983631351228	1 3 4 5 6 7 	(2, 5, 2, 2, 3, 8)	1.24108198135e-21
0.983631351228	1 2 3 4 5 6 7 	(1, 1, 5, 3, 1, 3, 9)	1.24108198135e-21
0.983578646625	1 3 4 5 6 7 	(1, 3, 3, 1, 3, 7)	1.29572813594e-21
0.983578646625	2 3 4 6 7 	(1, 3, 4, 3, 8)	1.29572813594e-21
0.983502913623	1 3 4 5 6 7 	(2, 5, 2, 1, 3, 9)	1.37815535012e-21
0.983500155503	1 3 4 5 6 7 	(2, 6, 3, 2, 4, 9)	1.38124682778e-21
0.983478889767	1 3 4 5 6 7 	(1, 6, 3, 2, 2, 9)	1.40529906776e-21
0.9834771654	1 3 4 5 6 7 	(2, 6, 2, 2, 4, 9)	1.40726626255e-21
0.983470236706	1 3 4 5 6 7 	(1, 6, 3, 2, 4, 9)	1.41519637087e-21
0.983460600991	1 3 4 5 6 7 	(1, 5, 4, 1, 2, 9)	1.42629346532e-21
0.983359889743	1 3 4 5 6 7 	(1, 4, 4, 1, 5, 9)	1.54719453819e-21
0.983233898763	1 3 4 5 6 7 	(1, 4, 4, 1, 3, 8)	1.71178262246e-21
0.983233898763	2 3 4 6 7 	(1, 4, 5, 3, 9)	1.71178262246e-21
0.983203890605	1 3 4 5 6 7 	(2, 6, 3, 1, 3, 9)	1.75330089733e-21
0.983186155287	2 3 4 5 6 7 	(1, 4, 4, 1, 4, 9)	1.77827473495e-21
0.983186155287	1 3 4 5 6 7 	(1, 4, 3, 2, 4, 8)	1.77827473495e-21
0.983154563312	2 3 4 5 6 7 	(1, 5, 4, 1, 2, 9)	1.82357734534e-21
0.983154563312	1 3 4 5 6 7 	(1, 5, 3, 2, 2, 8)	1.82357734534e-21
0.983138404405	1 3 4 5 6 7 	(1, 3, 3, 1, 4, 8)	1.84715944058e-21
0.983138404405	2 3 4 6 7 	(1, 3, 4, 4, 9)	1.84715944058e-21
